Time,Temperature
1213.380910742123, 301.161912850453
1403.5544908374764, 294.73747129107363
1606.3121176394866, 290.45354216738855
1796.9283999767663, 287.6223671383068
2012.3077502719798, 285.78476036778824
2209.3008287323178, 284.711913870866
2406.3504223724763, 284.0977822501519
2615.7580020000096, 283.78930356029935
2800.524963225887, 283.481138843668
3016.1021166504715, 283.24903413987823
3207.0480708700356, 283.0936958886777

