Time,Pressure
1205.8879433471452, 8.863684499209835
1404.9359451284083, 8.741779308022743
1610.1016080243728, 8.68733674017997
1815.2672709203368, 8.6328941723372
2002.3569151564845, 8.605482814612873
2210.565116569547, 8.571276318433355
2406.7172081959816, 8.550592215663166
2602.8774458425423, 8.53665573289743
2805.08203042267, 8.529453293435935
3007.270322962542, 8.508755613965535
3197.394359695664, 8.49483270790001
