Time,Temperature
3908.9385403756855, 301.37726110215766
4054.005802690494, 299.22634262566356
4207.703917478975, 297.34411633063354
4361.474950375914, 295.7575122003044
4506.727822421339, 294.35908650668523
4656.262976108848, 292.96063319257047
