Time,Temperature
0.007789937681081938, 280.9984479872588
197.4323426167308, 290.86358133034304
393.94857709062865, 299.1289633204947
597.9209075761363, 303.03946662766316
792.8436642318187, 304.9439325240115
998.0577064817447, 305.7311117611688
