Time,Mass
0.016027781487764514, 0.000041549352210498713
203.7451582743422, 0.0016693789234673434
407.4742887671964, 0.003297208494724188
602.7567784159207, 0.0049665874181915315
798.087351409109, 0.006760967009483105
1001.9126485908905, 0.008638797916388405

