Time,Mass
0, -0.00004190196340323263
204.6587418191532, 0.004044391612127687
392.39214638707085, 0.008088665687191132
605.5456123948177, 0.012216626151996793
801.7416855883532, 0.01626101776412448
1006.4004274075064, 0.020305526913316413

