Time,Temperature
1217.5536148521892, 285.0303612104924
1408.4053771053868, 284.1104981656115
1605.4643899421822, 283.5728190242654
1808.7212341659383, 283.3408713070862
2005.81792378928, 283.1090020832123
2202.914613412622, 282.8771328593385
2412.359869826703, 282.874464086958
2621.8051262407835, 282.87179531457764
2812.7604996569844, 282.7929095427451
3003.7347114664594, 282.8669287296487
3200.8596586797116, 282.8644169438789
