Time,Temperature
162.96295707059073, 305.5401393416441
309.11736209329626, 307.79667859341765
467.9330023116371, 309.30064220082943
609.500195420531, 310.32097092980405
759.5192601914331, 310.8843737996133
913.8007198475669, 311.3671248221903
