Time,Temperature
1206.665023540142, 296.65129506104427
1415.4980321728362, 291.67921512974164
1606.0577993302954, 288.3893252244516
1809.0791636381332, 286.24606552307154
2006.0345653119248, 284.8674091086771
2221.536365163415, 284.02368456994304
2412.4446425964334, 283.56253640127034
2609.5413322197755, 283.33066717739644
2818.9771694372193, 283.25154592564803
3016.073859060561, 283.01967670177413
3213.161129487267, 282.7113549985322

