Time,Temperature
3.282399401182147, 281.0201842913558
197.1956224350207, 283.91619131197893
398.26833234390745, 285.3861342694164
601.1661461425291, 286.0004387889425
800.5515835118605, 286.37340939008334
998.1862530005423, 286.5489249670908
